0,1,2,3
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 40.44126786263141, 'b': 50.542484441364216, 't': 16.598700121275996, 'r_out': 15.402502138270174, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1681.1195858213339, 'ixx': 42237597699.25964, 'iyy': 63926108776.82437, 'ixy': 0.0, 'g_eff': 76923.07692307691})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 163.91106309240593, 'b': 291.82503894541946, 't': 8.994012713393522, 'r_out': 15.410983906371023, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7677.902626935763, 'ixx': 6988712512523.936, 'iyy': 17143435390881.156, 'ixy': -0.09765625, 'g_eff': 76923.07692307708})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 168.38026364737613, 'b': 96.73356601383867, 't': 12.087509841642358, 'r_out': 19.23025297099093, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5505.916623767195, 'ixx': 3652047097471.076, 'iyy': 1491988768928.7144, 'ixy': 0.001953125, 'g_eff': 76923.07692307692})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 104.738770888867, 'b': 86.68321192277055, 't': 5.118368348015011, 'r_out': 18.652763952318804, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1689.9999190037443, 'ixx': 495551230602.2894, 'iyy': 372523234996.2051, 'ixy': 0.00048828125, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 149.97612407992085, 'b': 119.85429291398421, 't': 4.8407724972964115, 'r_out': 15.481331476675823, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2392.192880656754, 'ixx': 1527998856949.249, 'iyy': 1087570117498.4602, 'ixy': 0.00146484375, 'g_eff': 76923.07692307688})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 199.87341422723912, 'b': 290.72967621477443, 't': 7.721628620245754, 'r_out': 18.954302228158394, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7104.922917905732, 'ixx': 9456102381544.434, 'iyy': 16768860792112.633, 'ixy': 0.1015625, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 280.3022442487361, 'b': 80.5355967582625, 't': 6.03403860063098, 'r_out': 15.929629289154605, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4053.150060858179, 'ixx': 6934730418861.201, 'iyy': 957553145190.1384, 'ixy': 0.0, 'g_eff': 76923.07692307676})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 242.81120621206736, 'b': 259.051579065391, 't': 9.67591185203201, 'r_out': 19.89221861052362, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9046.139626181435, 'ixx': 16403076468676.832, 'iyy': 18116004189827.438, 'ixy': 0.01171875, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 178.94616638386577, 'b': 179.8763364967268, 't': 10.969593549756144, 'r_out': 16.951447691143507, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7139.377095768388, 'ixx': 6613888452568.883, 'iyy': 6667810733437.85, 'ixy': 0.05078125, 'g_eff': 76923.07692307678})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 78.55662311394934, 'b': 264.5932230311321, 't': 14.105617069986273, 'r_out': 10.232317457233506, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8780.106602448312, 'ixx': 1606676127564.7769, 'iyy': 12817374342688.488, 'ixy': 0.0234375, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 214.56728073177837, 'b': 173.97456196572367, 't': 11.766220488109246, 'r_out': 9.100596334195117, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8506.741348132984, 'ixx': 10979943107733.871, 'iyy': 7870741636196.326, 'ixy': -0.072265625, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 187.4626243838122, 'b': 278.84245178570404, 't': 6.103557781302185, 'r_out': 8.038689726867787, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5482.3504849932615, 'ixx': 6591920383580.439, 'iyy': 12138310828472.312, 'ixy': -0.125, 'g_eff': 76923.07692307705})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 22.766166040787965, 'b': 241.81660384701564, 't': 3.5481489977291742, 'r_out': 10.152204226545951, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1767.7470291549866, 'ixx': 31127766328.40287, 'iyy': 1815728112267.1006, 'ixy': 0.00128173828125, 'g_eff': 76923.07692307721})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 82.44918647472117, 'b': 20.776153982505427, 't': 5.032105347565008, 'r_out': 18.32126815011086, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 167.29048526457254, 'b': 39.966704945543356, 't': 2.2326868585150033, 'r_out': 8.465152832615718, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 872.7260670357726, 'ixx': 518563968787.9087, 'iyy': 53986440203.417435, 'ixy': 0.00067138671875, 'g_eff': 76923.07692307705})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 193.31534797058225, 'b': 164.61749604641446, 't': 13.454204219467755, 'r_out': 18.806537912515548, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8582.302323509386, 'ixx': 8682505068822.391, 'iyy': 6727770124677.754, 'ixy': 0.05078125, 'g_eff': 76923.07692307698})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 108.32186634790418, 'b': 227.04030942343653, 't': 14.997169205864457, 'r_out': 17.791034550411293, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8850.59102701134, 'ixx': 3075594853724.5586, 'iyy': 10400491312684.113, 'ixy': 0.0078125, 'g_eff': 76923.07692307713})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 236.8391082596384, 'b': 97.25797147028987, 't': 8.558660152324782, 'r_out': 8.716214857644006, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5349.896494213852, 'ixx': 7160582867410.996, 'iyy': 1713663393657.6777, 'ixy': -0.0146484375, 'g_eff': 76923.07692307691})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 28.97635931416241, 'b': 37.85831716823914, 't': 14.303951867920734, 'r_out': 16.158614011024564, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 69.61758296474693, 'b': 277.026751932095, 't': 13.841213195015694, 'r_out': 10.0795489383693, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8728.042246662888, 'ixx': 1230032084048.553, 'iyy': 13456802318404.781, 'ixy': 0.021484375, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 213.77845674488816, 'b': 148.9055892511262, 't': 3.634733427607542, 'r_out': 10.205821959418868, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2522.6949055497707, 'ixx': 3319453841550.4404, 'iyy': 1917812475916.5693, 'ixy': -0.00537109375, 'g_eff': 76923.07692307766})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 134.17379521248165, 'b': 224.15344066633628, 't': 5.338947151565457, 'r_out': 17.079984487426007, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3558.2890115295213, 'ixx': 2186747888223.2354, 'iyy': 4779341567597.322, 'ixy': -0.0341796875, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 80.13652132408197, 'b': 155.20334519362228, 't': 10.972009404352168, 'r_out': 10.707195700041819, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4568.11845606664, 'ixx': 861236787167.7151, 'iyy': 2569047649695.087, 'ixy': 0.01123046875, 'g_eff': 76923.07692307698})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 74.22247015720683, 'b': 182.26462447175038, 't': 5.637159853319213, 'r_out': 16.151647406388648, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2614.28595518945, 'ixx': 491833043161.96594, 'iyy': 2000062471383.856, 'ixy': -0.00439453125, 'g_eff': 76923.07692307705})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 121.43996398575156, 'b': 137.03881091803981, 't': 13.914189933196017, 'r_out': 11.323913088049538, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6290.39580180843, 'ixx': 2511069641307.24, 'iyy': 3065581341626.2607, 'ixy': 0.015625, 'g_eff': 76923.07692307678})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 104.26862490888156, 'b': 286.77617273019246, 't': 12.908647496818482, 'r_out': 13.652766405432494, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9243.341858015372, 'ixx': 3229224227913.627, 'iyy': 17019712044945.367, 'ixy': -0.115234375, 'g_eff': 76923.07692307704})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 277.914296420381, 'b': 142.54618506305195, 't': 7.449825878843791, 'r_out': 12.052189726395174, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5918.64160525681, 'ixx': 11822762594600.281, 'iyy': 4179844478531.909, 'ixy': 0.015625, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 161.12274841828665, 'b': 170.7261012860432, 't': 5.5489748712265445, 'r_out': 14.708004302418992, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3427.2397971851183, 'ixx': 2750611817057.995, 'iyy': 3003893763439.34, 'ixy': -0.0146484375, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 199.5912626755814, 'b': 122.46753174094306, 't': 7.39436644747959, 'r_out': 8.468975877136428, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4473.566099479025, 'ixx': 4767321345802.523, 'iyy': 2215116393604.5874, 'ixy': 0.029296875, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 118.26905554590977, 'b': 74.43213670072215, 't': 19.03630747119112, 'r_out': 15.326130925263001, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5652.223993654748, 'ixx': 1594999151228.1724, 'iyy': 695438810353.5779, 'ixy': 0.0029296875, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 52.61190595082386, 'b': 169.8299278986647, 't': 7.156928905003953, 'r_out': 17.716967995741918, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2776.737725949618, 'ixx': 241617243938.6988, 'iyy': 1611882369595.8594, 'ixy': 0.00390625, 'g_eff': 76923.07692307705})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 69.590091292886, 'b': 233.8782719589351, 't': 15.574176956390069, 'r_out': 9.96954591161102, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8382.928182740248, 'ixx': 1100800550222.8105, 'iyy': 9238615126495.207, 'ixy': 0.013671875, 'g_eff': 76923.07692307708})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 197.3954764845262, 'b': 289.30539511190347, 't': 17.176207191453702, 'r_out': 16.79152931350805, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 15257.306190981455, 'ixx': 18164340797019.906, 'iyy': 33514975636983.47, 'ixy': -0.1015625, 'g_eff': 76923.076923077})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 118.08710907134147, 'b': 270.3293169937739, 't': 8.115505206464064, 'r_out': 11.942396936702703, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5912.969612711777, 'ixx': 2861149454850.9194, 'iyy': 10576887070798.453, 'ixy': -0.005859375, 'g_eff': 76923.076923077})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 92.06854841816437, 'b': 52.39714890073649, 't': 7.7645053627319776, 'r_out': 13.491999878247546, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1853.0293217258306, 'ixx': 348134035489.5061, 'iyy': 139324486486.39197, 'ixy': -0.00030517578125, 'g_eff': 76923.07692307694})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 158.96618401298358, 'b': 176.8510200917491, 't': 9.95986572524137, 'r_out': 19.628110511635164, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6000.805056151472, 'ixx': 4462357205821.061, 'iyy': 5266235905194.771, 'ixy': 0.0126953125, 'g_eff': 76923.07692307701})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 191.6398178696145, 'b': 221.21756807202527, 't': 15.683571620521462, 'r_out': 16.146566221908472, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 11705.761851091873, 'ixx': 12481944640705.77, 'iyy': 15705361519304.898, 'ixy': 0.09375, 'g_eff': 76923.07692307766})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 71.65378203862298, 'b': 128.62871487219854, 't': 6.911740034154769, 'r_out': 18.772895624471726, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2365.777904689526, 'ixx': 367912259945.3419, 'iyy': 914285357975.6738, 'ixy': 0.001708984375, 'g_eff': 76923.07692307694})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 253.53052033184923, 'b': 175.09095546421216, 't': 8.505668641552962, 'r_out': 17.626192170596674, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6774.540194398917, 'ixx': 11987354102241.79, 'iyy': 6776242344931.172, 'ixy': 0.009765625, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 252.43863074131454, 'b': 78.31574868746021, 't': 9.56945675287355, 'r_out': 15.796114123576013, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5753.235489961035, 'ixx': 7828408230001.895, 'iyy': 1158512385397.8374, 'ixy': -0.021484375, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 211.63432677464553, 'b': 66.36822690590469, 't': 15.421006690409554, 'r_out': 16.639315890675892, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7347.546135132731, 'ixx': 6414377526105.133, 'iyy': 848456934565.7683, 'ixy': -0.0048828125, 'g_eff': 76923.07692307731})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 67.725063042788, 'b': 69.78099737582312, 't': 4.649287384615121, 'r_out': 10.49764870992509, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1116.149593040137, 'ixx': 143808649756.30597, 'iyy': 150633967977.88098, 'ixy': 0.0003662109375, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 272.53858557880653, 'b': 235.65421891212375, 't': 9.302088715267212, 'r_out': 14.781856524345692, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8919.918258738413, 'ixx': 19598433552497.22, 'iyy': 15665397007390.918, 'ixy': -0.14453125, 'g_eff': 76923.07692307727})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 63.437734689662506, 'b': 184.15318225849626, 't': 16.972187532655504, 'r_out': 11.431427377071772, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7121.420817200955, 'ixx': 697302949251.4304, 'iyy': 4728439188004.055, 'ixy': 0.0, 'g_eff': 76923.07692307675})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 260.96061290306636, 'b': 80.43890131105957, 't': 4.319114155676884, 'r_out': 13.20725656084276, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2779.0354103584136, 'ixx': 4279061911733.326, 'iyy': 677077361109.0021, 'ixy': -0.01513671875, 'g_eff': 76923.07692307707})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 160.3055430161057, 'b': 73.10267908324428, 't': 12.82743071536736, 'r_out': 19.926251371064204, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4983.221440721624, 'ixx': 2680331741914.1445, 'iyy': 727755165177.5212, 'ixy': -0.00439453125, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 242.87719739367432, 'b': 267.9575785618051, 't': 11.388341195394483, 'r_out': 17.153928363691918, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 10855.328922465049, 'ixx': 19682029564659.977, 'iyy': 22920135249857.555, 'ixy': -0.078125, 'g_eff': 76923.07692307707})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 279.01859993180614, 'b': 146.75008092082277, 't': 7.713204654145628, 'r_out': 9.290854852467131, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6246.276833595749, 'ixx': 12726041364613.086, 'iyy': 4661655711011.081, 'ixy': -0.033203125, 'g_eff': 76923.07692307691})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 77.052534408473, 'b': 231.8983855173198, 't': 8.377096761389243, 'r_out': 11.195149504921353, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4778.1305497060985, 'ixx': 951092406057.1353, 'iyy': 5703868921580.854, 'ixy': -0.01611328125, 'g_eff': 76923.07692307697})"
